Product Name,Prices,Description,Reviews
LAVA Gem Power Dual Sim Keypad Phone|2575 mAh Battery| Expandable Upto 32 MB,"₹₹1,587",4 MB RAM | 4 MB ROM | Expandable Upto 32 MB7.11 cm (2.8 inch) QVGA Display2MP Rear Camera2575 mAh Battery1 YEAR REPLACEMENT WARRANTY,4.5
"POCO X6 Neo 5G (Horizon Blue, 256 GB)","₹₹15,999",12 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
"REDMI Note 13 Pro 5G (Midnight Black, 128 GB)","₹₹21,450",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2
Nokia 105 Classic with Charger,"₹₹1,284",32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) Display0MP Front Camera800 mAh BatterySC6531E Processor1 Month Company Domestic Warranty by Company Authorized Service Center.,4.3
"Motorola Edge 50 Ultra 5G (Nordic Wood, 512 GB)","₹₹54,999",12 GB RAM | 512 GB ROM17.02 cm (6.7 inch) Display50MP + 50MP + 64MP | 50MP Front Camera4500 mAh Battery8s Gen 3 Mobile Platform Processor1 Year on Handset and 6 Months on Accessories,4.5
"REDMI 13c 5G (Starlight Black, 256 GB)","₹₹13,099",8 GB RAM | 256 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera5000 mAh Battery1 Year,4.2
"POCO C61  - Locked with Airtel Prepaid (Diamond Dust Black, 64 GB)","₹₹5,799",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.04 cm (6.71 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G36 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.6
"REDMI Note 13 5G (Stealth Black, 128 GB)","₹₹15,498",6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display108MP Rear Camera5000 mAh Battery1 Year Brand Warranty,4.1
"POCO M6 Pro 5G (Power Black, 128 GB)","₹₹12,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatterySnapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
"REDMI 13 5G (Orchid Pink, 128 GB)","₹₹13,300",6 GB RAM | 128 GB ROM17.25 cm (6.79 inch) Full HD+ Display108MP Rear Camera5030 mAh BatteryQualcomm SM4450 Snapdragon 4 Gen 2 AE (4 nm) Processor1 year manufacture warranty,4.1
"IQOO Z9 Lite 5G (?Aqua Flow, 128 GB)","₹₹10,990",4 GB RAM | 128 GB ROM16.66 cm (6.56 inch) Display50MP Rear Camera5000 mAh Battery1 YEAR,4.3
"REDMI Note 13 Pro 5G (Midnight Black, 256 GB)","₹₹25,649",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2
"Infinix Note 40 Pro+ 5G (Obsidian Black, 256 GB)","₹₹24,999",12 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Full HD+ Display108MP (OIS) + 2MP + 2MP | 32MP Front Camera4600 mAh BatteryMediatek Dimensity 7020 Processor1 Year Warranty on Handset and 6 Months Warranty on Inbox Accessories,4.3
"OnePlus Nord CE4 lite 5G (SUPER SILVER, 256 GB)","₹₹22,145",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP Rear Camera5500 mAh Battery1 year,4.1
"vivo V30 5G (Classic Black, 128 GB)","₹₹31,999",8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Full HD+ Display50MP + 50MP | 50MP Front Camera5000 mAh Battery7 Gen 3 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.1
"POCO X6 5G (Snowstorm White, 512 GB)","₹₹21,499",12 GB RAM | 512 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
"Apple iPhone 15 (Blue, 512 GB)","₹₹95,499","512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",4.4
"POCO M6 5G (Polaris Green, 64 GB)","₹₹8,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.12 cm (6.74 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediatek Dimensity 6100+ Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2
"POCO X6 Pro 5G (Racing Grey, 256 GB)","₹₹23,499",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2
"REDMI Note 13 5G (Stealth Black, 256 GB)","₹₹17,485",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display108MP Rear Camera5000 mAh Battery1 Year Brand Warranty,4.2
"realme Narzo 70 Pro 5G (Gold, Glass Gold, 128 GB)","₹₹17,040",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display50MP Rear Camera | 16MP Front Camera5000 mAh Battery1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)","₹₹12,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera6000 mAh Lithium ion BatteryMediaTek Dimensity 6100+ Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.2
"REDMI 12 5G (Pastel Blue, 128 GB)","₹₹11,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatterySnapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
"REDMI Note 13 5G (Prism Gold, 256 GB)","₹₹17,989",12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display108MP Rear Camera5000 mAh Battery1 Year Brand Warranty,4.3
"REDMI Note 13 5G (Arctic White, 256 GB)","₹₹19,149",12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display108MP Rear Camera5000 mAh Battery1 Year Brand Warranty,4.5
"SAMSUNG Galaxy A34 5G (Awesome Violet, 128 GB)","₹₹27,499","8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display48MP + 8MP + 5MP | 13MP Front Camera5000 mAh Li-ion Battery BatteryDimensity 1080, Octa Core Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories",4.2
"IQOO Z7 Pro 5G (Graphite Matte, 256 GB)","₹₹23,999",8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display64MP + 2MP | 16MP Front Camera4600 mAh BatteryDimensity 7200 5G Mobile Platform Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.2
"POCO F6 5G (Black, 256 GB)","₹₹29,999",12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP (OIS) + 8MP | 20MP Front Camera5000 mAh Battery8s Gen3 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.5
"Nokia 130 Music Dual Sim, Music Player, Wireless FM Radio and Dedicated Music Buttons","₹₹1,764",4 MB RAM | 4 MB ROM6.1 cm (2.4 inch) Display0MP Front Camera1450 mAh Battery6261D ProcessorOne year warranty by brand,4.2
"REDMI 12 5G (Moonstone Silver, 256 GB)","₹₹13,999",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatterySnapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2
"realme Narzo 70 Pro 5G (Green, Glass Green, 128 GB)","₹₹17,675",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display50MP Rear Camera5000 mAh Battery1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)","₹₹15,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera6000 mAh Lithium ion BatteryMediaTek Dimensity 6100+ Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.2
"REDMI 12 5G (Pastel Blue, 128 GB)","₹₹11,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatterySnapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2
"REDMI 12 (Moonstone Silver, 128 GB)","₹₹9,499",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display50MP + 8MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,4.3
"IQOO Z9 Lite 5G (Mocha Brown, 128 GB)","₹₹11,030",4 GB RAM | 128 GB ROM16.66 cm (6.56 inch) Display50MP Rear Camera5000 mAh Battery1 YEAR,4.1
"POCO X6 Neo 5G (Astral Black, 128 GB)","₹₹14,499",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2
"REDMI 13c 5G (Startrail Green, 256 GB)","₹₹13,099",8 GB RAM | 256 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera5000 mAh Battery1 Year,4.3
"Xiaomi 14 (Jade Green, 512 GB)","₹₹69,999",12 GB RAM | 512 GB ROM16.15 cm (6.36 inch) Display50MP + 50MP + 50MP | 32MP Front Camera4610 mAh BatterySnapdragon 8 Gen 3 Mobile Platform Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.1
"REDMI Note 13 Pro 5G (Coral Purple, 256 GB)","₹₹27,999",12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4
"IQOO Z9 Lite 5G (Mocha Brown, 128 GB)","₹₹14,000",6 GB RAM | 128 GB ROM16.66 cm (6.56 inch) Display50MP Rear Camera5000 mAh Battery1 YEAR,4.3
"SAMSUNG Galaxy A35 5G (Awesome Lilac, 128 GB)","₹₹30,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 8MP + 5MP | 13MP Front Camera5000 mAh BatterySamsung Exynos 1380 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.2
"SAMSUNG Galaxy F14 5G (OMG Black, 128 GB)","₹₹11,990","6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP | 13MP Front Camera6000 mAh BatteryExynos 1330, Octa Core Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories",4.5
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹₹12,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera6000 mAh Lithium ion BatteryMediaTek Dimensity 6100+ Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.2
"REDMI Note 13 Pro 5G (Coral Purple, 128 GB)","₹₹21,620",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
"Infinix Note 40 5G (Obsidian Black, 256 GB)","₹₹17,999",8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Full HD+ Display108MP + 2MP + 2MP | 32MP Front Camera5000 mAh BatteryDimensity 7020 Processor1 Year on Handset,4.3
"POCO X6 5G (Mirror Black, 256 GB)","₹₹18,499",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.6
"realme C51 (Carbon Black, 128 GB)","₹₹9,499",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.12 cm (6.74 inch) HD Display50MP + 0.08MP | 5MP Front Camera5000 mAh BatteryT612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2
"itel S23 with Dual Sim| 50MP Rear Camera| 5000mAh Battery|Expandable Upto 1 TB (Starry Black, 128 GB)","₹₹7,490",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryUnisoc Tiger T606 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.6
Kechaoda K112,"₹₹1,525",32 MB RAM | 64 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) QVGA Display0.3MP Rear Camera3600 mAh Battery1 Year Company Domestic Warranty by Company Authorized Service Center.,4.3
"SAMSUNG Galaxy F13 (Sunrise Copper, 64 GB)","₹₹9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 5MP + 2MP | 8MP Front Camera6000 mAh Lithium Ion BatteryExynos 850 Processor1 Year Warranty Provided By the Manufacturer from Date of Purchase,4.5
"IQOO Z9 Lite 5G (Aqua Flow, 128 GB)","₹₹12,099",6 GB RAM | 128 GB ROM16.66 cm (6.56 inch) Display50MP Rear Camera5000 mAh Battery1 YEAR,4.3
"SAMSUNG Galaxy S24 5G (Onyx Black, 512 GB)","₹₹77,999",8 GB RAM | 512 GB ROM15.75 cm (6.2 inch) Full HD+ Display50MP + 10MP + 12MP | 12MP Front Camera4000 mAh BatteryExynos 2400 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4
"POCO F6 5G (Titanium, 256 GB)","₹₹27,999",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP (OIS) + 8MP | 20MP Front Camera5000 mAh Battery8s Gen3 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.5
"realme C51 (Carbon Black, 64 GB)","₹₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.12 cm (6.74 inch) HD Display50MP + 0.08MP | 5MP Front Camera5000 mAh BatteryT612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4
"realme C51 (Mint Green, 64 GB)","₹₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.12 cm (6.74 inch) HD Display50MP + 0.08MP | 5MP Front Camera5000 mAh BatteryT612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
"SAMSUNG Galaxy S24 Ultra 5G (Titanium Gray, 256 GB)","₹₹1,29,999",12 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Quad HD+ Display200MP + 50MP + 12MP + 10MP | 12MP Front Camera5000 mAh BatterySnapdragon 8 Gen 3 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.1
"SAMSUNG Galaxy A15 5G (Blue Black, 128 GB)","₹₹17,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera5000 mAh BatteryDimensity 6100+ Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.3
"Apple iPhone 14 (Purple, 128 GB)","₹₹57,999","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",4.5
"SAMSUNG Galaxy A35 5G (Awesome Iceblue, 128 GB)","₹₹30,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 8MP + 5MP | 13MP Front Camera5000 mAh BatterySamsung Exynos 1380 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.1
"IQOO Z9 Lite 5G (?Aqua Flow, 128 GB)","₹₹11,039",4 GB RAM | 128 GB ROM16.66 cm (6.56 inch) Display50MP Rear Camera5000 mAh Battery1 YEAR,4.3
"POCO X6 Pro 5G (Yellow, 512 GB)","₹₹25,999",12 GB RAM | 512 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2
"realme Narzo N63 4G (Twilight Purple, 128 GB)","₹₹9,199",4 GB RAM | 128 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryDomestic Warranty  1 year for handset and 6 months for accessories.,4
"Xiaomi 14 (Black, 512 GB)","₹₹69,999",12 GB RAM | 512 GB ROM16.15 cm (6.36 inch) Display50MP + 50MP + 50MP | 32MP Front Camera4610 mAh BatterySnapdragon 8 Gen 3 Mobile Platform Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
itel it2175 Pro | 2 inch Big Display | 1200 mAh Battery | Kingvoice,"₹₹1,069",4 MB RAM | 4 MB ROM | Expandable Upto 32 GB5.08 cm (2 inch) QVGA Display0.8MP + 0MP1200 mAh BatterySC6531E Processor13 months Manufacturer Warranty,4.1
"OnePlus Nord CE4 lite 5G (SUPER SILVER, 128 GB)","₹₹19,500",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display50MP Rear Camera5500 mAh Battery1 year,4.3
"POCO M6 5G (Galactic Black, 128 GB)","₹₹9,249",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.12 cm (6.74 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediatek Dimensity 6100+ Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.1
"realme Narzo 70 Pro 5G (Glass Green, 256 GB)","₹₹17,730",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP Rear Camera5000 mAh Battery1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.2
"Motorola G85 5G (Urban Grey, 128 GB)","₹₹17,999",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display50MP + 8MP | 32MP Front Camera5000 mAh Battery6s Gen 3 Processor1 Year on Handset and 6 Months on Accessories,4.6
"REDMI Note 13 5G (Arctic White, 256 GB)","₹₹18,999",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
"OnePlus Nord CE4 lite 5G (ULTRA ORANGE, 128 GB)","₹₹20,799",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display50MP Rear Camera5500 mAh Battery1 year,4.3
"Infinix Zero 30 5G (Golden Hour, 256 GB)","₹₹22,999",12 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Full HD+ Display108MP (OIS) + 13MP + 2MP | 50MP Front Camera5000 mAh Lithium-ion Polymer BatteryDimensity 8020 Processor1 Year Warranty on the Handset and 6 Months Warranty on the Accessories,4
Kechaoda K28,"₹₹1,299",32 MB RAM | 64 MB ROM | Expandable Upto 16 GB6.1 cm (2.4 inch) QVGA Display0.3MP Rear Camera1700 mAh BatteryPlease check the physical product for the warranty period and service center details (if any),4.4
"SAMSUNG Galaxy F13 (Sunrise Copper, 64 GB)","₹₹9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 5MP + 2MP | 8MP Front Camera6000 mAh Lithium Ion BatteryExynos 850 Processor1 Year Warranty Provided By the Manufacturer from Date of Purchase,4.2
"Infinix Note 40 5G (Titan Gold, 256 GB)","₹₹17,999",8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Full HD+ Display108MP + 2MP + 2MP | 32MP Front Camera5000 mAh BatteryDimensity 7020 Processor1 Year on Handset,3.9
"SAMSUNG Galaxy A34 5G (Awesome Violet, 128 GB)","₹₹27,499","8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display48MP + 8MP + 5MP | 13MP Front Camera5000 mAh Li-ion Battery BatteryDimensity 1080, Octa Core Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories",4.2
LAVA A3 Vibe DS Keypad Mobile| 1750 mAh Battery|Expandable Storage 32GB,"₹₹1,184",4 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.5 cm (1.77 inch) Display0.3MP Rear Camera | 0.3MP Front Camera1750 mAh Battery1 year manufacturer Replacement for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.2
"MOTOROLA G04 (Sea Green, 64 GB)","₹₹6,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display16MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year on Handset and 6 Months on Accessories,4.3
"Apple iPhone 14 Plus (Midnight, 512 GB)","₹₹87,499","512 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",4.2
"realme NARZO N65 5G (AMBER GOLD, 128 GB)","₹₹12,499",6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display50MP Rear Camera5000 mAh Battery1 Year,4.4
"realme NARZO N65 5G (AMBER GOLD, 128 GB)","₹₹12,499",6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display50MP Rear Camera5000 mAh Battery1 Year,4.1
Nokia 105 Classic without Charger,"₹₹1,099",32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) Display0MP Front Camera800 mAh BatterySC6531E Processor1 Month Company Domestic Warranty by Company Authorized Service Center.,4.2
"realme C53 (Champion Black, 64 GB)","₹₹10,999",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.12 cm (6.74 inch) HD Display108MP + 2MP | 8MP Front Camera5000 mAh BatteryT612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2
"REDMI 13C 5G (Starlight Black, 256 GB)","₹₹13,999",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB17.12 cm (6.74 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediatek Dimensity 6100+ Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2
"Nokia 110 Dual Sim, Keypad Mobile with Wireless FM Radio, Bluetooth and Rear Camera","₹₹1,699",32 MB RAM | 32 MB ROM17.02 cm (6.7 inch) Display0.08MP Rear Camera1000 mAh Battery6531E ProcessorNO WARRANTY,4
"POCO C65 (Pastel Blue, 256 GB)","₹₹9,499",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB17.12 cm (6.74 inch) HD+ Display50MP + AI Lens + 2MP | 8MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,4.2
"Google Pixel 8 (Hazel, 128 GB)","₹₹58,999",8 GB RAM | 128 GB ROM15.75 cm (6.2 inch) Full HD+ Display50MP + 12MP | 10.5MP Front Camera4575 mAh BatteryTensor G3 Processor1 Year Domestic Warranty,4.5
"realme Narzo N65 5G (Deep Green, 128 GB)","₹₹12,394",6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display50MP Rear Camera5000 mAh Battery1 Year,4.1
"Google Pixel 8 (Mint, 128 GB)","₹₹58,999",8 GB RAM | 128 GB ROM15.75 cm (6.2 inch) Full HD+ Display50MP + 12MP | 10.5MP Front Camera4575 mAh BatteryTensor G3 Processor1 Year Domestic Warranty,4.1
"Nothing Phone (2a) 5G (Blue, 256 GB)","₹₹25,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP (OIS) + 50MP | 32MP Front Camera5000 mAh BatteryDimensity 7200 Pro Processor1 Year Manufacturing Warranty,4.4
"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio","₹₹1,285",32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) QVGA Display0MP Front Camera800 mAh Lithium Ion BatterySC6531E Processorone year brand waranty,4.2
"REDMI Note 13 Pro+ 5G (Fusion Black, 512 GB)","₹₹33,499",12 GB RAM | 512 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7200 Ultra 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2
"REDMI 13C 5G (Starlight Black, 128 GB)","₹₹11,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.12 cm (6.74 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediatek Dimensity 6100+ Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2
"REDMI 13c 5G (Startrail Silver, 256 GB)","₹₹13,099",8 GB RAM | 256 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera5000 mAh Battery1 Year,4.4
Nokia 105 Classic without Charger,₹₹999,32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) Display0MP Front Camera800 mAh BatterySC6531E Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories Including Battery from the Date of Purchase,4.3
"REDMI Note 13 Pro 5G (Coral Purple, 256 GB)","₹₹27,999",12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2
